scenario,wind_scenario,pv_scenario,hour,time,wind_pu,pv_pu,wind_mw,pv_mw,renewable_mw,purchase_price_yuan_per_kwh,sell_price_yuan_per_kwh,regular_load_mw,production_load_factor,process_load_factor,alk_load_mw,pem_load_mw,ammonia_load_mw,process_load_mw,ammonia_output_t,total_load_mw,production_on,grid_purchase_mw,grid_sale_mw,grid_exchange_mw,purchase_sale_binary,target_ammonia_t,mode
W3_PV3,3,3,5,5:00-6:00,0.3369,0.0,13.475999999999999,0.0,13.475999999999999,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,1,29.6542,0.0,29.6542,1,21.383132530120484,grid_connected_same_production
W3_PV3,3,3,6,6:00-7:00,0.3458,0.0,13.832,0.0,13.832,0.3424,0.3779,2.5002,0.9999999999999999,0.9999999999999999,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,2.9999999999999996,44.00019999999999,1,30.168199999999995,0.0,30.168199999999995,1,21.383132530120484,grid_connected_same_production
W3_PV3,3,3,7,7:00-8:00,0.319,0.02,12.76,1.28,14.04,0.6074,0.3779,3.3701999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3701999999999996,0,0.0,10.669799999999999,-10.669799999999999,0,21.383132530120484,grid_connected_same_production
W3_PV3,3,3,8,8:00-9:00,0.2678,0.05,10.712,3.2,13.911999999999999,0.6074,0.3779,4.0098,1.284113377879699e-16,1.284113377879699e-16,2.5682267557593982e-15,2.5682267557593982e-15,1.9261700668195485e-16,5.329070518200751e-15,3.852340133639097e-16,4.009800000000006,0,0.0,9.902199999999993,-9.902199999999993,0,21.383132530120484,grid_connected_same_production
W3_PV3,3,3,9,9:00-10:00,0.2979,0.08,11.916,5.12,17.036,0.6074,0.3779,4.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.199999999999999,0,0.0,12.836000000000002,-12.836000000000002,0,21.383132530120484,grid_connected_same_production
W3_PV3,3,3,10,10:00-11:00,0.2201,0.12,8.804,7.68,16.484,0.8024,0.3779,4.1202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1202,0,0.0,12.363800000000001,-12.363800000000001,0,21.383132530120484,grid_connected_same_production
W3_PV3,3,3,11,11:00-12:00,0.2325,0.18,9.3,11.52,20.82,0.8024,0.3779,3.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004,0,0.0,16.92,-16.92,0,21.383132530120484,grid_connected_same_production
W3_PV3,3,3,12,12:00-13:00,0.2253,0.22,9.012,14.08,23.092,0.8024,0.3779,3.2598000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2598000000000003,0,0.0,19.8322,-19.8322,0,21.383132530120484,grid_connected_same_production
W3_PV3,3,3,13,13:00-14:00,0.2676,0.22,10.704,14.08,24.784,0.8024,0.3779,2.6898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6898,0,0.0,22.0942,-22.0942,0,21.383132530120484,grid_connected_same_production
W3_PV3,3,3,14,14:00-15:00,0.2651,0.18,10.604,11.52,22.124,0.8024,0.3779,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,0,0.0,18.494,-18.494,0,21.383132530120484,grid_connected_same_production
W3_PV3,3,3,15,15:00-16:00,0.3638,0.11,14.552,7.04,21.592,0.6074,0.3779,3.8202000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8202000000000003,0,0.0,17.7718,-17.7718,0,21.383132530120484,grid_connected_same_production
W3_PV3,3,3,16,16:00-17:00,0.3431,0.08,13.724,5.12,18.844,0.6074,0.3779,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0,0.0,15.094000000000001,-15.094000000000001,0,21.383132530120484,grid_connected_same_production
W3_PV3,3,3,17,17:00-18:00,0.3087,0.05,12.347999999999999,3.2,15.547999999999998,0.6074,0.3779,3.1398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1398,0,0.0,12.408199999999997,-12.408199999999997,0,21.383132530120484,grid_connected_same_production
W3_PV3,3,3,18,18:00-19:00,0.3038,0.02,12.152000000000001,1.28,13.432,0.8024,0.3779,2.61,4.280377926265664e-17,4.280377926265664e-17,8.5607558525313275e-16,8.5607558525313275e-16,6.420566889398497e-17,1.7763568394002505e-15,1.2841133778796993e-16,2.6100000000000017,0,0.0,10.822,-10.822,0,21.383132530120484,grid_connected_same_production
W3_PV3,3,3,19,19:00-20:00,0.2309,0.0,9.236,0.0,9.236,0.8024,0.3779,2.1198,2.1401889631328319e-16,2.1401889631328319e-16,4.280377926265663e-15,4.280377926265663e-15,3.210283444699248e-16,8.88178419700125e-15,6.420566889398496e-16,2.119800000000009,0,0.0,7.116199999999992,-7.116199999999992,0,21.383132530120484,grid_connected_same_production
W3_PV3,3,3,20,20:00-21:00,0.1807,0.0,7.228,0.0,7.228,0.8024,0.3779,1.8599999999999999,1.284113377879699e-16,1.284113377879699e-16,2.5682267557593982e-15,2.5682267557593982e-15,1.9261700668195485e-16,5.329070518200751e-15,3.852340133639097e-16,1.8600000000000052,0,0.0,5.367999999999995,-5.367999999999995,0,21.383132530120484,grid_connected_same_production
W3_PV3,3,3,21,21:00-22:00,0.1563,0.0,6.252,0.0,6.252,0.6074,0.3779,1.6301999999999999,2.140188963132832e-17,2.140188963132832e-17,4.2803779262656637e-16,4.2803779262656637e-16,3.210283444699248e-17,8.881784197001252e-16,6.420566889398497e-17,1.6302000000000008,0,0.0,4.6217999999999995,-4.6217999999999995,0,21.383132530120484,grid_connected_same_production
W3_PV3,3,3,22,22:00-23:00,0.1613,0.0,6.452,0.0,6.452,0.6074,0.3779,1.56,8.560755852531328e-17,8.560755852531328e-17,1.7121511705062655e-15,1.7121511705062655e-15,1.2841133778796993e-16,3.552713678800501e-15,2.5682267557593986e-16,1.5600000000000036,0,0.0,4.891999999999996,-4.891999999999996,0,21.383132530120484,grid_connected_same_production
W3_PV3,3,3,23,23:00-24:00,0.1993,0.0,7.972,0.0,7.972,0.3424,0.3779,1.4802,0.9999999999999999,0.9999999999999999,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,2.9999999999999996,42.980199999999996,1,35.008199999999995,0.0,35.008199999999995,1,21.383132530120484,grid_connected_same_production
W3_PV4,3,4,0,0:00-1:00,0.2976,0.0,11.904,0.0,11.904,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,1,30.965799999999998,0.0,30.965799999999998,1,16.710361445783136,grid_connected_same_production
W3_PV4,3,4,1,1:00-2:00,0.3346,0.0,13.384,0.0,13.384,0.3424,0.3779,1.0997999999999999,0.9999999999999932,0.9999999999999932,19.999999999999865,19.999999999999865,1.4999999999999898,41.49999999999972,2.9999999999999796,42.599799999999725,1,29.21579999999972,0.0,29.21579999999972,1,16.710361445783136,grid_connected_same_production
W3_PV4,3,4,2,2:00-3:00,0.3567,0.0,14.268,0.0,14.268,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,1,28.031800000000228,0.0,28.031800000000228,1,16.710361445783136,grid_connected_same_production
W3_PV4,3,4,3,3:00-4:00,0.393,0.0,15.72,0.0,15.72,0.3424,0.3779,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0,0.0,14.730000000000102,-14.730000000000102,0,16.710361445783136,grid_connected_same_production
W3_PV4,3,4,4,4:00-5:00,0.3772,0.0,15.088,0.0,15.088,0.3424,0.3779,1.1802000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1802000000000001,0,0.0,13.90780000000013,-13.90780000000013,0,16.710361445783136,grid_connected_same_production
W3_PV4,3,4,5,5:00-6:00,0.3369,0.0,13.475999999999999,0.0,13.475999999999999,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,1,29.654200000000458,0.0,29.654200000000458,1,16.710361445783136,grid_connected_same_production
W3_PV4,3,4,6,6:00-7:00,0.3458,0.0,13.832,0.0,13.832,0.3424,0.3779,2.5002,0.570120481927694,0.570120481927694,11.40240963855388,11.40240963855388,0.8551807228915411,23.6599999999993,1.7103614457830822,26.1601999999993,1,12.328199999999303,0.0,12.328199999999303,1,16.710361445783136,grid_connected_same_production
W3_PV4,3,4,7,7:00-8:00,0.319,0.0,12.76,0.0,12.76,0.6074,0.3779,3.3701999999999996,5.136453511518796e-16,5.136453511518796e-16,1.0272907023037593e-14,1.0272907023037593e-14,7.704680267278194e-16,2.1316282072803006e-14,1.5409360534556388e-15,3.370200000000021,0,0.0,9.38979999999998,-9.38979999999998,0,16.710361445783136,grid_connected_same_production
W3_PV4,3,4,8,8:00-9:00,0.2678,0.0,10.712,0.0,10.712,0.6074,0.3779,4.0098,2.140188963132832e-17,2.140188963132832e-17,4.2803779262656637e-16,4.2803779262656637e-16,3.210283444699248e-17,8.881784197001252e-16,6.420566889398497e-17,4.009800000000001,0,0.0,6.702199999999999,-6.702199999999999,0,16.710361445783136,grid_connected_same_production
W3_PV4,3,4,9,9:00-10:00,0.2979,0.0,11.916,0.0,11.916,0.6074,0.3779,4.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.199999999999999,0,0.0,7.716000000000001,-7.716000000000001,0,16.710361445783136,grid_connected_same_production
W3_PV4,3,4,10,10:00-11:00,0.2201,0.0,8.804,0.0,8.804,0.8024,0.3779,4.1202,2.3542078594461153e-16,2.3542078594461153e-16,4.70841571889223e-15,4.70841571889223e-15,3.531311789169173e-16,9.769962616701378e-15,7.062623578338346e-16,4.120200000000009,0,0.0,4.683799999999991,-4.683799999999991,0,16.710361445783136,grid_connected_same_production
W3_PV4,3,4,11,11:00-12:00,0.2325,0.02,9.3,1.28,10.58,0.8024,0.3779,3.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004,0,0.0,6.68,-6.68,0,16.710361445783136,grid_connected_same_production
W3_PV4,3,4,12,12:00-13:00,0.2253,0.08,9.012,5.12,14.132000000000001,0.8024,0.3779,3.2598000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2598000000000003,0,0.0,10.872200000000001,-10.872200000000001,0,16.710361445783136,grid_connected_same_production
W3_PV4,3,4,13,13:00-14:00,0.2676,0.12,10.704,7.68,18.384,0.8024,0.3779,2.6898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6898,0,0.0,15.6942,-15.6942,0,16.710361445783136,grid_connected_same_production
W3_PV4,3,4,14,14:00-15:00,0.2651,0.08,10.604,5.12,15.724,0.8024,0.3779,3.63,1.7121511705062656e-16,1.7121511705062656e-16,3.424302341012531e-15,3.424302341012531e-15,2.5682267557593986e-16,7.105427357601002e-15,5.136453511518797e-16,3.630000000000007,0,0.0,12.093999999999994,-12.093999999999994,0,16.710361445783136,grid_connected_same_production
W3_PV4,3,4,15,15:00-16:00,0.3638,0.02,14.552,1.28,15.831999999999999,0.6074,0.3779,3.8202000000000003,1.284113377879699e-16,1.284113377879699e-16,2.5682267557593982e-15,2.5682267557593982e-15,1.9261700668195485e-16,5.329070518200751e-15,3.852340133639097e-16,3.8202000000000056,0,0.0,12.011799999999994,-12.011799999999994,0,16.710361445783136,grid_connected_same_production
W3_PV4,3,4,16,16:00-17:00,0.3431,0.0,13.724,0.0,13.724,0.6074,0.3779,3.75,2.568226755759398e-16,2.568226755759398e-16,5.1364535115187965e-15,5.1364535115187965e-15,3.852340133639097e-16,1.0658141036401503e-14,7.704680267278194e-16,3.7500000000000107,0,0.0,9.97399999999999,-9.97399999999999,0,16.710361445783136,grid_connected_same_production
W3_PV4,3,4,17,17:00-18:00,0.3087,0.0,12.347999999999999,0.0,12.347999999999999,0.6074,0.3779,3.1398,5.136453511518796e-16,5.136453511518796e-16,1.0272907023037593e-14,1.0272907023037593e-14,7.704680267278194e-16,2.1316282072803006e-14,1.5409360534556388e-15,3.1398000000000215,0,0.0,9.208199999999977,-9.208199999999977,0,16.710361445783136,grid_connected_same_production
W3_PV4,3,4,18,18:00-19:00,0.3038,0.0,12.152000000000001,0.0,12.152000000000001,0.8024,0.3779,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0,0.0,9.542000000000002,-9.542000000000002,0,16.710361445783136,grid_connected_same_production
W3_PV4,3,4,19,19:00-20:00,0.2309,0.0,9.236,0.0,9.236,0.8024,0.3779,2.1198,2.075983294238847e-15,2.075983294238847e-15,4.1519665884776944e-14,4.1519665884776944e-14,3.1139749413582705e-15,8.615330671091216e-14,6.227949882716541e-15,2.1198000000000863,0,0.0,7.116199999999915,-7.116199999999915,0,16.710361445783136,grid_connected_same_production
W3_PV4,3,4,20,20:00-21:00,0.1807,0.0,7.228,0.0,7.228,0.8024,0.3779,1.8599999999999999,1.284113377879699e-16,1.284113377879699e-16,2.5682267557593982e-15,2.5682267557593982e-15,1.9261700668195485e-16,5.329070518200751e-15,3.852340133639097e-16,1.8600000000000052,0,0.0,5.367999999999995,-5.367999999999995,0,16.710361445783136,grid_connected_same_production
W3_PV4,3,4,21,21:00-22:00,0.1563,0.0,6.252,0.0,6.252,0.6074,0.3779,1.6301999999999999,2.140188963132832e-17,2.140188963132832e-17,4.2803779262656637e-16,4.2803779262656637e-16,3.210283444699248e-17,8.881784197001252e-16,6.420566889398497e-17,1.6302000000000008,0,0.0,4.6217999999999995,-4.6217999999999995,0,16.710361445783136,grid_connected_same_production
W3_PV4,3,4,22,22:00-23:00,0.1613,0.0,6.452,0.0,6.452,0.6074,0.3779,1.56,8.560755852531328e-17,8.560755852531328e-17,1.7121511705062655e-15,1.7121511705062655e-15,1.2841133778796993e-16,3.552713678800501e-15,2.5682267557593986e-16,1.5600000000000036,0,0.0,4.891999999999996,-4.891999999999996,0,16.710361445783136,grid_connected_same_production
W3_PV4,3,4,23,23:00-24:00,0.1993,0.0,7.972,0.0,7.972,0.3424,0.3779,1.4802,0.9999999999999999,0.9999999999999999,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,2.9999999999999996,42.980199999999996,1,35.008199999999995,0.0,35.008199999999995,1,16.710361445783136,grid_connected_same_production
W4_PV1,4,1,0,0:00-1:00,0.3374,0.0,13.495999999999999,0.0,13.495999999999999,0.3424,0.3779,1.3698000000000001,0.9999999999999997,0.9999999999999997,19.999999999999993,19.999999999999993,1.4999999999999996,41.499999999999986,2.999999999999999,42.869799999999984,1,29.37379999999999,0.0,29.37379999999999,1,46.76993022751289,grid_connected_same_production
W4_PV1,4,1,1,1:00-2:00,0.3521,0.0,14.084000000000001,0.0,14.084000000000001,0.3424,0.3779,1.0997999999999999,0.9999999999999997,0.9999999999999997,19.999999999999993,19.999999999999993,1.4999999999999996,41.499999999999986,2.999999999999999,42.59979999999999,1,28.515799999999984,0.0,28.515799999999984,1,46.76993022751289,grid_connected_same_production
W4_PV1,4,1,2,2:00-3:00,0.3273,0.0,13.091999999999999,0.0,13.091999999999999,0.3424,0.3779,0.7998000000000001,0.9999999999999998,0.9999999999999998,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,2.999999999999999,42.29979999999999,1,29.20779999999999,0.0,29.20779999999999,1,46.76993022751289,grid_connected_same_production
W4_PV1,4,1,3,3:00-4:00,0.5042,0.0,20.168,0.0,20.168,0.3424,0.3779,0.99,0.9999999999999999,0.9999999999999999,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,2.9999999999999996,42.489999999999995,1,22.321999999999996,0.0,22.321999999999996,1,46.76993022751289,grid_connected_same_production
W4_PV1,4,1,4,4:00-5:00,0.4819,0.0,19.276,0.0,19.276,0.3424,0.3779,1.1802000000000001,0.9999999999999999,0.9999999999999999,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,2.9999999999999996,42.68019999999999,1,23.404199999999996,0.0,23.404199999999996,1,46.76993022751289,grid_connected_same_production
W4_PV1,4,1,5,5:00-6:00,0.577,0.0,23.08,0.0,23.08,0.3424,0.3779,1.6301999999999999,0.9999999999999998,0.9999999999999998,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,2.999999999999999,43.130199999999995,1,20.05019999999999,0.0,20.05019999999999,1,46.76993022751289,grid_connected_same_production
W4_PV1,4,1,6,6:00-7:00,0.7089,0.22,28.355999999999998,14.08,42.436,0.3424,0.3779,2.5002,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.0002,1,1.5641999999999978,0.0,1.5641999999999978,1,46.76993022751289,grid_connected_same_production
W4_PV1,4,1,7,7:00-8:00,0.659,0.4,26.36,25.6,51.96,0.6074,0.3779,3.3701999999999996,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.8702,1,0.0,7.089800000000004,-7.089800000000004,0,46.76993022751289,grid_connected_same_production
W4_PV1,4,1,8,8:00-9:00,0.6269,0.58,25.076,37.12,62.196,0.6074,0.3779,4.0098,1.7121511705062656e-16,1.7121511705062656e-16,3.424302341012531e-15,3.424302341012531e-15,2.5682267557593986e-16,7.105427357601002e-15,5.136453511518797e-16,4.009800000000007,0,0.0,58.18619999999999,-58.18619999999999,0,46.76993022751289,grid_connected_same_production
W4_PV1,4,1,9,9:00-10:00,0.5528,0.72,22.112,46.08,68.192,0.6074,0.3779,4.199999999999999,1.7121511705062656e-16,1.7121511705062656e-16,3.424302341012531e-15,3.424302341012531e-15,2.5682267557593986e-16,7.105427357601002e-15,5.136453511518797e-16,4.200000000000006,0,0.0,63.99199999999998,-63.99199999999998,0,46.76993022751289,grid_connected_same_production
W4_PV1,4,1,10,10:00-11:00,0.2249,0.82,8.995999999999999,52.48,61.476,0.8024,0.3779,4.1202,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.6202,1,0.0,15.855800000000002,-15.855800000000002,0,46.76993022751289,grid_connected_same_production
W4_PV1,4,1,11,11:00-12:00,0.1913,0.86,7.652,55.04,62.692,0.8024,0.3779,3.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004,0,0.0,58.792,-58.792,0,46.76993022751289,grid_connected_same_production
W4_PV1,4,1,12,12:00-13:00,0.2704,0.88,10.815999999999999,56.32,67.136,0.8024,0.3779,3.2598000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.7598,1,0.0,22.376199999999997,-22.376199999999997,0,46.76993022751289,grid_connected_same_production
W4_PV1,4,1,13,13:00-14:00,0.2738,0.88,10.952,56.32,67.272,0.8024,0.3779,2.6898,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.1898,1,0.0,23.0822,-23.0822,0,46.76993022751289,grid_connected_same_production
W4_PV1,4,1,14,14:00-15:00,0.3788,0.82,15.152000000000001,52.48,67.632,0.8024,0.3779,3.63,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.13,1,0.0,22.50200000000001,-22.50200000000001,0,46.76993022751289,grid_connected_same_production
W4_PV1,4,1,15,15:00-16:00,0.5415,0.7,21.66,44.8,66.46,0.6074,0.3779,3.8202000000000003,1.7121511705062656e-16,1.7121511705062656e-16,3.424302341012531e-15,3.424302341012531e-15,2.5682267557593986e-16,7.105427357601002e-15,5.136453511518797e-16,3.8202000000000074,0,0.0,62.63979999999999,-62.63979999999999,0,46.76993022751289,grid_connected_same_production
W4_PV1,4,1,16,16:00-17:00,0.429,0.52,17.16,33.28,50.44,0.6074,0.3779,3.75,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.25,1,0.0,5.189999999999998,-5.189999999999998,0,46.76993022751289,grid_connected_same_production
W4_PV1,4,1,17,17:00-18:00,0.4153,0.38,16.612000000000002,24.32,40.932,0.6074,0.3779,3.1398,0.9106554216867443,0.9106554216867443,18.213108433734885,18.213108433734885,1.3659831325301164,37.79219999999989,2.7319662650602328,40.93199999999989,1,0.0,1.121140217700637e-13,-1.121140217700637e-13,0,46.76993022751289,grid_connected_same_production
W4_PV1,4,1,18,18:00-19:00,0.3832,0.18,15.328,11.52,26.848,0.8024,0.3779,2.61,0.39285867021514226,0.39285867021514226,7.857173404302845,7.857173404302845,0.5892880053227134,16.303634813928404,1.1785760106454268,18.913634813928404,1,0.0,7.934365186071595,-7.934365186071595,0,46.76993022751289,grid_connected_same_production
W4_PV1,4,1,19,19:00-20:00,0.2354,0.0,9.416,0.0,9.416,0.8024,0.3779,2.1198,0.1758120481927711,0.1758120481927711,3.516240963855422,3.516240963855422,0.26371807228915667,7.296200000000001,0.5274361445783133,9.416,1,0.0,0.0,0.0,0,46.76993022751289,grid_connected_same_production
W4_PV1,4,1,20,20:00-21:00,0.2202,0.0,8.808,0.0,8.808,0.8024,0.3779,1.8599999999999999,5.136453511518796e-16,5.136453511518796e-16,1.0272907023037593e-14,1.0272907023037593e-14,7.704680267278194e-16,2.1316282072803006e-14,1.5409360534556388e-15,1.8600000000000212,0,0.0,6.947999999999979,-6.947999999999979,0,46.76993022751289,grid_connected_same_production
W4_PV1,4,1,21,21:00-22:00,0.1304,0.0,5.215999999999999,0.0,5.215999999999999,0.6074,0.3779,1.6301999999999999,1.070094481566416e-17,1.070094481566416e-17,2.1401889631328319e-16,2.1401889631328319e-16,1.605141722349624e-17,4.440892098500626e-16,3.210283444699248e-17,1.6302000000000003,0,0.0,3.585799999999999,-3.585799999999999,0,46.76993022751289,grid_connected_same_production
W4_PV1,4,1,22,22:00-23:00,0.1538,0.0,6.151999999999999,0.0,6.151999999999999,0.6074,0.3779,1.56,0.11065060240963852,0.11065060240963852,2.21301204819277,2.21301204819277,0.16597590361445777,4.591999999999998,0.33195180722891554,6.1519999999999975,1,0.0,0.0,0.0,0,46.76993022751289,grid_connected_same_production
W4_PV1,4,1,23,23:00-24:00,0.2116,0.0,8.464,0.0,8.464,0.3424,0.3779,1.4802,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.980199999999996,1,34.5162,0.0,34.5162,1,46.76993022751289,grid_connected_same_production
W4_PV2,4,2,0,0:00-1:00,0.3374,0.0,13.495999999999999,0.0,13.495999999999999,0.3424,0.3779,1.3698000000000001,0.9999999999999997,0.9999999999999997,19.999999999999993,19.999999999999993,1.4999999999999996,41.499999999999986,2.999999999999999,42.869799999999984,1,29.37379999999999,0.0,29.37379999999999,1,39.93174390284746,grid_connected_same_production
W4_PV2,4,2,1,1:00-2:00,0.3521,0.0,14.084000000000001,0.0,14.084000000000001,0.3424,0.3779,1.0997999999999999,0.9999999999999997,0.9999999999999997,19.999999999999993,19.999999999999993,1.4999999999999996,41.499999999999986,2.999999999999999,42.59979999999999,1,28.515799999999984,0.0,28.515799999999984,1,39.93174390284746,grid_connected_same_production
W4_PV2,4,2,2,2:00-3:00,0.3273,0.0,13.091999999999999,0.0,13.091999999999999,0.3424,0.3779,0.7998000000000001,0.9999999999999998,0.9999999999999998,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,2.999999999999999,42.29979999999999,1,29.20779999999999,0.0,29.20779999999999,1,39.93174390284746,grid_connected_same_production
W4_PV2,4,2,3,3:00-4:00,0.5042,0.0,20.168,0.0,20.168,0.3424,0.3779,0.99,0.9999999999999999,0.9999999999999999,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,2.9999999999999996,42.489999999999995,1,22.321999999999996,0.0,22.321999999999996,1,39.93174390284746,grid_connected_same_production
W4_PV2,4,2,4,4:00-5:00,0.4819,0.0,19.276,0.0,19.276,0.3424,0.3779,1.1802000000000001,0.9999999999999999,0.9999999999999999,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,2.9999999999999996,42.68019999999999,1,23.404199999999996,0.0,23.404199999999996,1,39.93174390284746,grid_connected_same_production
W4_PV2,4,2,5,5:00-6:00,0.577,0.0,23.08,0.0,23.08,0.3424,0.3779,1.6301999999999999,0.9999999999999998,0.9999999999999998,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,2.999999999999999,43.130199999999995,1,20.05019999999999,0.0,20.05019999999999,1,39.93174390284746,grid_connected_same_production
W4_PV2,4,2,6,6:00-7:00,0.7089,0.0,28.355999999999998,0.0,28.355999999999998,0.3424,0.3779,2.5002,0.9999999999999996,0.9999999999999996,19.999999999999993,19.999999999999993,1.4999999999999993,41.499999999999986,2.9999999999999987,44.000199999999985,1,15.644199999999984,0.0,15.644199999999984,1,39.93174390284746,grid_connected_same_production
W4_PV2,4,2,7,7:00-8:00,0.659,0.05,26.36,3.2,29.56,0.6074,0.3779,3.3701999999999996,1.7121511705062656e-16,1.7121511705062656e-16,3.424302341012531e-15,3.424302341012531e-15,2.5682267557593986e-16,7.105427357601002e-15,5.136453511518797e-16,3.3702000000000067,0,0.0,26.18979999999999,-26.18979999999999,0,39.93174390284746,grid_connected_same_production
W4_PV2,4,2,8,8:00-9:00,0.6269,0.17,25.076,10.88,35.956,0.6074,0.3779,4.0098,0.5247981684190314,0.5247981684190314,10.495963368380627,10.495963368380627,0.7871972526285471,21.779123989389802,1.5743945052570942,25.7889239893898,1,0.0,10.167076010610202,-10.167076010610202,0,39.93174390284746,grid_connected_same_production
W4_PV2,4,2,9,9:00-10:00,0.5528,0.28,22.112,17.92,40.032,0.6074,0.3779,4.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.199999999999999,0,0.0,35.831999999999994,-35.831999999999994,0,39.93174390284746,grid_connected_same_production
W4_PV2,4,2,10,10:00-11:00,0.2249,0.39,8.995999999999999,24.96,33.956,0.8024,0.3779,4.1202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1202,0,0.0,29.835800000000003,-29.835800000000003,0,39.93174390284746,grid_connected_same_production
W4_PV2,4,2,11,11:00-12:00,0.1913,0.49,7.652,31.36,39.012,0.8024,0.3779,3.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004,0,0.0,35.112,-35.112,0,39.93174390284746,grid_connected_same_production
W4_PV2,4,2,12,12:00-13:00,0.2704,0.56,10.815999999999999,35.84,46.656000000000006,0.8024,0.3779,3.2598000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.7598,1,0.0,1.8962000000000074,-1.8962000000000074,0,39.93174390284746,grid_connected_same_production
W4_PV2,4,2,13,13:00-14:00,0.2738,0.58,10.952,37.12,48.071999999999996,0.8024,0.3779,2.6898,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.1898,1,0.0,3.8821999999999974,-3.8821999999999974,0,39.93174390284746,grid_connected_same_production
W4_PV2,4,2,14,14:00-15:00,0.3788,0.5,15.152000000000001,32.0,47.152,0.8024,0.3779,3.63,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.13,1,0.0,2.0219999999999985,-2.0219999999999985,0,39.93174390284746,grid_connected_same_production
W4_PV2,4,2,15,15:00-16:00,0.5415,0.4,21.66,25.6,47.260000000000005,0.6074,0.3779,3.8202000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.3202,1,0.0,1.9398000000000057,-1.9398000000000057,0,39.93174390284746,grid_connected_same_production
W4_PV2,4,2,16,16:00-17:00,0.429,0.3,17.16,19.2,36.36,0.6074,0.3779,3.75,0.7857831325301204,0.7857831325301204,15.71566265060241,15.71566265060241,1.1786746987951806,32.61,2.357349397590361,36.36,1,0.0,0.0,0.0,0,39.93174390284746,grid_connected_same_production
W4_PV2,4,2,17,17:00-18:00,0.4153,0.15,16.612000000000002,9.6,26.212000000000003,0.6074,0.3779,3.1398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1398,0,0.0,23.072200000000002,-23.072200000000002,0,39.93174390284746,grid_connected_same_production
