scenario,wind_scenario,pv_scenario,hour,time,wind_pu,pv_pu,wind_mw,pv_mw,renewable_mw,purchase_price_yuan_per_kwh,sell_price_yuan_per_kwh,regular_load_mw,production_on,marginal_on_cost_yuan,alk_load_mw,pem_load_mw,ammonia_load_mw,process_load_mw,ammonia_output_t,total_load_mw,grid_purchase_mw,grid_sale_mw,grid_exchange_mw,case_name,production_t_per_day,required_on_hours,equipment_utilization
W5_PV1,5,1,23,23:00-24:00,0.4232,0.0,16.928,0.0,16.928,0.3424,0.3779,1.4802,1,19760.9969,20.0,20.0,1.5,41.5,3.0,42.980199999999996,26.052199999999996,0.0,26.052199999999996,W5_PV1,36,12,0.5
W5_PV2,5,2,0,0:00-1:00,0.2444,0.0,9.776,0.0,9.776,0.3424,0.3779,1.3698000000000001,1,19511.0201,20.0,20.0,1.5,41.5,3.0,42.8698,33.0938,0.0,33.0938,W5_PV2,72,24,1.0
W5_PV2,5,2,1,1:00-2:00,0.3375,0.0,13.5,0.0,13.5,0.3424,0.3779,1.0997999999999999,1,19652.8071,20.0,20.0,1.5,41.5,3.0,42.5998,29.099800000000002,0.0,29.099800000000002,W5_PV2,72,24,1.0
W5_PV2,5,2,2,2:00-3:00,0.3848,0.0,15.392,0.0,15.392,0.3424,0.3779,0.7998000000000001,1,19730.6231,20.0,20.0,1.5,41.5,3.0,42.2998,26.907799999999998,0.0,26.907799999999998,W5_PV2,72,24,1.0
W5_PV2,5,2,3,3:00-4:00,0.3328,0.0,13.312,0.0,13.312,0.3424,0.3779,0.99,1,19650.031000000003,20.0,20.0,1.5,41.5,3.0,42.49,29.178000000000004,0.0,29.178000000000004,W5_PV2,72,24,1.0
W5_PV2,5,2,4,4:00-5:00,0.3786,0.0,15.144,0.0,15.144,0.3424,0.3779,1.1802000000000001,1,19708.314899999998,20.0,20.0,1.5,41.5,3.0,42.6802,27.5362,0.0,27.5362,W5_PV2,72,24,1.0
W5_PV2,5,2,5,5:00-6:00,0.3579,0.0,14.315999999999999,0.0,14.315999999999999,0.3424,0.3779,1.6301999999999999,1,19662.945900000002,20.0,20.0,1.5,41.5,3.0,43.1302,28.814200000000003,0.0,28.814200000000003,W5_PV2,72,24,1.0
W5_PV2,5,2,6,6:00-7:00,0.4463,0.0,17.852,0.0,17.852,0.3424,0.3779,2.5002,1,19757.5889,20.0,20.0,1.5,41.5,3.0,44.0002,26.1482,0.0,26.1482,W5_PV2,72,24,1.0
W5_PV2,5,2,7,7:00-8:00,0.2407,0.05,9.628,3.2,12.828,0.6074,0.3779,3.3701999999999996,1,28039.5349,20.0,20.0,1.5,41.5,3.0,44.8702,32.042199999999994,0.0,32.042199999999994,W5_PV2,72,24,1.0
W5_PV2,5,2,8,8:00-9:00,0.5581,0.17,22.324,10.88,33.204,0.6074,0.3779,4.0098,1,23510.0311,20.0,20.0,1.5,41.5,3.0,45.5098,12.305799999999998,0.0,12.305799999999998,W5_PV2,72,24,1.0
W5_PV2,5,2,9,9:00-10:00,0.5232,0.28,20.928,17.92,38.848,0.6074,0.3779,4.199999999999999,1,22258.384000000002,20.0,20.0,1.5,41.5,3.0,45.7,6.852000000000004,0.0,6.852000000000004,W5_PV2,72,24,1.0
W5_PV2,5,2,10,10:00-11:00,0.3999,0.39,15.995999999999999,24.96,40.956,0.8024,0.3779,4.1202,1,22665.802899999995,20.0,20.0,1.5,41.5,3.0,45.6202,4.664199999999994,0.0,4.664199999999994,W5_PV2,72,24,1.0
W5_PV2,5,2,11,11:00-12:00,0.3582,0.49,14.328000000000001,31.36,45.688,0.8024,0.3779,3.9000000000000004,1,20685.850000000002,20.0,20.0,1.5,41.5,3.0,45.4,0.0,0.2880000000000038,-0.2880000000000038,W5_PV2,72,24,1.0
W5_PV2,5,2,12,12:00-13:00,0.3185,0.56,12.74,35.84,48.580000000000005,0.8024,0.3779,3.2598000000000003,1,20685.85,20.0,20.0,1.5,41.5,3.0,44.7598,0.0,3.820200000000007,-3.820200000000007,W5_PV2,72,24,1.0
W5_PV2,5,2,13,13:00-14:00,0.3203,0.58,12.812,37.12,49.931999999999995,0.8024,0.3779,2.6898,1,20685.85,20.0,20.0,1.5,41.5,3.0,44.1898,0.0,5.742199999999997,-5.742199999999997,W5_PV2,72,24,1.0
W5_PV2,5,2,14,14:00-15:00,0.2064,0.5,8.256,32.0,40.256,0.8024,0.3779,3.63,1,22754.863000000005,20.0,20.0,1.5,41.5,3.0,45.13,4.874000000000002,0.0,4.874000000000002,W5_PV2,72,24,1.0
W5_PV2,5,2,15,15:00-16:00,0.2139,0.4,8.556000000000001,25.6,34.156000000000006,0.6074,0.3779,3.8202000000000003,1,23248.0339,20.0,20.0,1.5,41.5,3.0,45.3202,11.164199999999994,0.0,11.164199999999994,W5_PV2,72,24,1.0
W5_PV2,5,2,16,16:00-17:00,0.3916,0.3,15.664,19.2,34.864,0.6074,0.3779,3.75,1,23069.437,20.0,20.0,1.5,41.5,3.0,45.25,10.386000000000003,0.0,10.386000000000003,W5_PV2,72,24,1.0
W5_PV2,5,2,17,17:00-18:00,0.2093,0.15,8.372,9.6,17.972,0.6074,0.3779,3.1398,1,26806.1101,20.0,20.0,1.5,41.5,3.0,44.6398,26.6678,0.0,26.6678,W5_PV2,72,24,1.0
W5_PV2,5,2,18,18:00-19:00,0.1968,0.05,7.872,3.2,11.072,0.8024,0.3779,2.61,1,34710.481,20.0,20.0,1.5,41.5,3.0,44.11,33.038,0.0,33.038,W5_PV2,72,24,1.0
W5_PV2,5,2,19,19:00-20:00,0.2794,0.0,11.175999999999998,0.0,11.175999999999998,0.8024,0.3779,2.1198,1,34458.24309999999,20.0,20.0,1.5,41.5,3.0,43.6198,32.443799999999996,0.0,32.443799999999996,W5_PV2,72,24,1.0
W5_PV2,5,2,20,20:00-21:00,0.2471,0.0,9.884,0.0,9.884,0.8024,0.3779,1.8599999999999999,1,34896.412,20.0,20.0,1.5,41.5,3.0,43.36,33.476,0.0,33.476,W5_PV2,72,24,1.0
W5_PV2,5,2,21,21:00-22:00,0.2255,0.0,9.02,0.0,9.02,0.6074,0.3779,1.6301999999999999,1,28514.140900000006,20.0,20.0,1.5,41.5,3.0,43.1302,34.110200000000006,0.0,34.110200000000006,W5_PV2,72,24,1.0
W5_PV2,5,2,22,22:00-23:00,0.1551,0.0,6.204,0.0,6.204,0.6074,0.3779,1.56,1,29144.302000000003,20.0,20.0,1.5,41.5,3.0,43.06,36.856,0.0,36.856,W5_PV2,72,24,1.0
W5_PV2,5,2,23,23:00-24:00,0.4232,0.0,16.928,0.0,16.928,0.3424,0.3779,1.4802,1,19760.9969,20.0,20.0,1.5,41.5,3.0,42.980199999999996,26.052199999999996,0.0,26.052199999999996,W5_PV2,72,24,1.0
W5_PV2,5,2,0,0:00-1:00,0.2444,0.0,9.776,0.0,9.776,0.3424,0.3779,1.3698000000000001,1,19511.0201,20.0,20.0,1.5,41.5,3.0,42.8698,33.0938,0.0,33.0938,W5_PV2,63,21,0.875
W5_PV2,5,2,1,1:00-2:00,0.3375,0.0,13.5,0.0,13.5,0.3424,0.3779,1.0997999999999999,1,19652.8071,20.0,20.0,1.5,41.5,3.0,42.5998,29.099800000000002,0.0,29.099800000000002,W5_PV2,63,21,0.875
W5_PV2,5,2,2,2:00-3:00,0.3848,0.0,15.392,0.0,15.392,0.3424,0.3779,0.7998000000000001,1,19730.6231,20.0,20.0,1.5,41.5,3.0,42.2998,26.907799999999998,0.0,26.907799999999998,W5_PV2,63,21,0.875
W5_PV2,5,2,3,3:00-4:00,0.3328,0.0,13.312,0.0,13.312,0.3424,0.3779,0.99,1,19650.031000000003,20.0,20.0,1.5,41.5,3.0,42.49,29.178000000000004,0.0,29.178000000000004,W5_PV2,63,21,0.875
W5_PV2,5,2,4,4:00-5:00,0.3786,0.0,15.144,0.0,15.144,0.3424,0.3779,1.1802000000000001,1,19708.314899999998,20.0,20.0,1.5,41.5,3.0,42.6802,27.5362,0.0,27.5362,W5_PV2,63,21,0.875
W5_PV2,5,2,5,5:00-6:00,0.3579,0.0,14.315999999999999,0.0,14.315999999999999,0.3424,0.3779,1.6301999999999999,1,19662.945900000002,20.0,20.0,1.5,41.5,3.0,43.1302,28.814200000000003,0.0,28.814200000000003,W5_PV2,63,21,0.875
W5_PV2,5,2,6,6:00-7:00,0.4463,0.0,17.852,0.0,17.852,0.3424,0.3779,2.5002,1,19757.5889,20.0,20.0,1.5,41.5,3.0,44.0002,26.1482,0.0,26.1482,W5_PV2,63,21,0.875
W5_PV2,5,2,7,7:00-8:00,0.2407,0.05,9.628,3.2,12.828,0.6074,0.3779,3.3701999999999996,1,28039.5349,20.0,20.0,1.5,41.5,3.0,44.8702,32.042199999999994,0.0,32.042199999999994,W5_PV2,63,21,0.875
W5_PV2,5,2,8,8:00-9:00,0.5581,0.17,22.324,10.88,33.204,0.6074,0.3779,4.0098,1,23510.0311,20.0,20.0,1.5,41.5,3.0,45.5098,12.305799999999998,0.0,12.305799999999998,W5_PV2,63,21,0.875
W5_PV2,5,2,9,9:00-10:00,0.5232,0.28,20.928,17.92,38.848,0.6074,0.3779,4.199999999999999,1,22258.384000000002,20.0,20.0,1.5,41.5,3.0,45.7,6.852000000000004,0.0,6.852000000000004,W5_PV2,63,21,0.875
W5_PV2,5,2,10,10:00-11:00,0.3999,0.39,15.995999999999999,24.96,40.956,0.8024,0.3779,4.1202,1,22665.802899999995,20.0,20.0,1.5,41.5,3.0,45.6202,4.664199999999994,0.0,4.664199999999994,W5_PV2,63,21,0.875
W5_PV2,5,2,11,11:00-12:00,0.3582,0.49,14.328000000000001,31.36,45.688,0.8024,0.3779,3.9000000000000004,1,20685.850000000002,20.0,20.0,1.5,41.5,3.0,45.4,0.0,0.2880000000000038,-0.2880000000000038,W5_PV2,63,21,0.875
W5_PV2,5,2,12,12:00-13:00,0.3185,0.56,12.74,35.84,48.580000000000005,0.8024,0.3779,3.2598000000000003,1,20685.85,20.0,20.0,1.5,41.5,3.0,44.7598,0.0,3.820200000000007,-3.820200000000007,W5_PV2,63,21,0.875
W5_PV2,5,2,13,13:00-14:00,0.3203,0.58,12.812,37.12,49.931999999999995,0.8024,0.3779,2.6898,1,20685.85,20.0,20.0,1.5,41.5,3.0,44.1898,0.0,5.742199999999997,-5.742199999999997,W5_PV2,63,21,0.875
W5_PV2,5,2,14,14:00-15:00,0.2064,0.5,8.256,32.0,40.256,0.8024,0.3779,3.63,1,22754.863000000005,20.0,20.0,1.5,41.5,3.0,45.13,4.874000000000002,0.0,4.874000000000002,W5_PV2,63,21,0.875
W5_PV2,5,2,15,15:00-16:00,0.2139,0.4,8.556000000000001,25.6,34.156000000000006,0.6074,0.3779,3.8202000000000003,1,23248.0339,20.0,20.0,1.5,41.5,3.0,45.3202,11.164199999999994,0.0,11.164199999999994,W5_PV2,63,21,0.875
W5_PV2,5,2,16,16:00-17:00,0.3916,0.3,15.664,19.2,34.864,0.6074,0.3779,3.75,1,23069.437,20.0,20.0,1.5,41.5,3.0,45.25,10.386000000000003,0.0,10.386000000000003,W5_PV2,63,21,0.875
W5_PV2,5,2,17,17:00-18:00,0.2093,0.15,8.372,9.6,17.972,0.6074,0.3779,3.1398,1,26806.1101,20.0,20.0,1.5,41.5,3.0,44.6398,26.6678,0.0,26.6678,W5_PV2,63,21,0.875
W5_PV2,5,2,18,18:00-19:00,0.1968,0.05,7.872,3.2,11.072,0.8024,0.3779,2.61,0,34710.481,0.0,0.0,0.0,0.0,0.0,2.61,0.0,8.462,-8.462,W5_PV2,63,21,0.875
W5_PV2,5,2,19,19:00-20:00,0.2794,0.0,11.175999999999998,0.0,11.175999999999998,0.8024,0.3779,2.1198,0,34458.24309999999,0.0,0.0,0.0,0.0,0.0,2.1198,0.0,9.056199999999999,-9.056199999999999,W5_PV2,63,21,0.875
W5_PV2,5,2,20,20:00-21:00,0.2471,0.0,9.884,0.0,9.884,0.8024,0.3779,1.8599999999999999,0,34896.412,0.0,0.0,0.0,0.0,0.0,1.8599999999999999,0.0,8.024000000000001,-8.024000000000001,W5_PV2,63,21,0.875
W5_PV2,5,2,21,21:00-22:00,0.2255,0.0,9.02,0.0,9.02,0.6074,0.3779,1.6301999999999999,1,28514.140900000006,20.0,20.0,1.5,41.5,3.0,43.1302,34.110200000000006,0.0,34.110200000000006,W5_PV2,63,21,0.875
W5_PV2,5,2,22,22:00-23:00,0.1551,0.0,6.204,0.0,6.204,0.6074,0.3779,1.56,1,29144.302000000003,20.0,20.0,1.5,41.5,3.0,43.06,36.856,0.0,36.856,W5_PV2,63,21,0.875
W5_PV2,5,2,23,23:00-24:00,0.4232,0.0,16.928,0.0,16.928,0.3424,0.3779,1.4802,1,19760.9969,20.0,20.0,1.5,41.5,3.0,42.980199999999996,26.052199999999996,0.0,26.052199999999996,W5_PV2,63,21,0.875
W5_PV2,5,2,0,0:00-1:00,0.2444,0.0,9.776,0.0,9.776,0.3424,0.3779,1.3698000000000001,1,19511.0201,20.0,20.0,1.5,41.5,3.0,42.8698,33.0938,0.0,33.0938,W5_PV2,54,18,0.75
W5_PV2,5,2,1,1:00-2:00,0.3375,0.0,13.5,0.0,13.5,0.3424,0.3779,1.0997999999999999,1,19652.8071,20.0,20.0,1.5,41.5,3.0,42.5998,29.099800000000002,0.0,29.099800000000002,W5_PV2,54,18,0.75
W5_PV2,5,2,2,2:00-3:00,0.3848,0.0,15.392,0.0,15.392,0.3424,0.3779,0.7998000000000001,1,19730.6231,20.0,20.0,1.5,41.5,3.0,42.2998,26.907799999999998,0.0,26.907799999999998,W5_PV2,54,18,0.75
W5_PV2,5,2,3,3:00-4:00,0.3328,0.0,13.312,0.0,13.312,0.3424,0.3779,0.99,1,19650.031000000003,20.0,20.0,1.5,41.5,3.0,42.49,29.178000000000004,0.0,29.178000000000004,W5_PV2,54,18,0.75
W5_PV2,5,2,4,4:00-5:00,0.3786,0.0,15.144,0.0,15.144,0.3424,0.3779,1.1802000000000001,1,19708.314899999998,20.0,20.0,1.5,41.5,3.0,42.6802,27.5362,0.0,27.5362,W5_PV2,54,18,0.75
W5_PV2,5,2,5,5:00-6:00,0.3579,0.0,14.315999999999999,0.0,14.315999999999999,0.3424,0.3779,1.6301999999999999,1,19662.945900000002,20.0,20.0,1.5,41.5,3.0,43.1302,28.814200000000003,0.0,28.814200000000003,W5_PV2,54,18,0.75
W5_PV2,5,2,6,6:00-7:00,0.4463,0.0,17.852,0.0,17.852,0.3424,0.3779,2.5002,1,19757.5889,20.0,20.0,1.5,41.5,3.0,44.0002,26.1482,0.0,26.1482,W5_PV2,54,18,0.75
W5_PV2,5,2,7,7:00-8:00,0.2407,0.05,9.628,3.2,12.828,0.6074,0.3779,3.3701999999999996,0,28039.5349,0.0,0.0,0.0,0.0,0.0,3.3701999999999996,0.0,9.457799999999999,-9.457799999999999,W5_PV2,54,18,0.75
W5_PV2,5,2,8,8:00-9:00,0.5581,0.17,22.324,10.88,33.204,0.6074,0.3779,4.0098,1,23510.0311,20.0,20.0,1.5,41.5,3.0,45.5098,12.305799999999998,0.0,12.305799999999998,W5_PV2,54,18,0.75
W5_PV2,5,2,9,9:00-10:00,0.5232,0.28,20.928,17.92,38.848,0.6074,0.3779,4.199999999999999,1,22258.384000000002,20.0,20.0,1.5,41.5,3.0,45.7,6.852000000000004,0.0,6.852000000000004,W5_PV2,54,18,0.75
W5_PV2,5,2,10,10:00-11:00,0.3999,0.39,15.995999999999999,24.96,40.956,0.8024,0.3779,4.1202,1,22665.802899999995,20.0,20.0,1.5,41.5,3.0,45.6202,4.664199999999994,0.0,4.664199999999994,W5_PV2,54,18,0.75
W5_PV2,5,2,11,11:00-12:00,0.3582,0.49,14.328000000000001,31.36,45.688,0.8024,0.3779,3.9000000000000004,1,20685.850000000002,20.0,20.0,1.5,41.5,3.0,45.4,0.0,0.2880000000000038,-0.2880000000000038,W5_PV2,54,18,0.75
W5_PV2,5,2,12,12:00-13:00,0.3185,0.56,12.74,35.84,48.580000000000005,0.8024,0.3779,3.2598000000000003,1,20685.85,20.0,20.0,1.5,41.5,3.0,44.7598,0.0,3.820200000000007,-3.820200000000007,W5_PV2,54,18,0.75
W5_PV2,5,2,13,13:00-14:00,0.3203,0.58,12.812,37.12,49.931999999999995,0.8024,0.3779,2.6898,1,20685.85,20.0,20.0,1.5,41.5,3.0,44.1898,0.0,5.742199999999997,-5.742199999999997,W5_PV2,54,18,0.75
W5_PV2,5,2,14,14:00-15:00,0.2064,0.5,8.256,32.0,40.256,0.8024,0.3779,3.63,1,22754.863000000005,20.0,20.0,1.5,41.5,3.0,45.13,4.874000000000002,0.0,4.874000000000002,W5_PV2,54,18,0.75
W5_PV2,5,2,15,15:00-16:00,0.2139,0.4,8.556000000000001,25.6,34.156000000000006,0.6074,0.3779,3.8202000000000003,1,23248.0339,20.0,20.0,1.5,41.5,3.0,45.3202,11.164199999999994,0.0,11.164199999999994,W5_PV2,54,18,0.75
W5_PV2,5,2,16,16:00-17:00,0.3916,0.3,15.664,19.2,34.864,0.6074,0.3779,3.75,1,23069.437,20.0,20.0,1.5,41.5,3.0,45.25,10.386000000000003,0.0,10.386000000000003,W5_PV2,54,18,0.75
W5_PV2,5,2,17,17:00-18:00,0.2093,0.15,8.372,9.6,17.972,0.6074,0.3779,3.1398,1,26806.1101,20.0,20.0,1.5,41.5,3.0,44.6398,26.6678,0.0,26.6678,W5_PV2,54,18,0.75
W5_PV2,5,2,18,18:00-19:00,0.1968,0.05,7.872,3.2,11.072,0.8024,0.3779,2.61,0,34710.481,0.0,0.0,0.0,0.0,0.0,2.61,0.0,8.462,-8.462,W5_PV2,54,18,0.75
W5_PV2,5,2,19,19:00-20:00,0.2794,0.0,11.175999999999998,0.0,11.175999999999998,0.8024,0.3779,2.1198,0,34458.24309999999,0.0,0.0,0.0,0.0,0.0,2.1198,0.0,9.056199999999999,-9.056199999999999,W5_PV2,54,18,0.75
W5_PV2,5,2,20,20:00-21:00,0.2471,0.0,9.884,0.0,9.884,0.8024,0.3779,1.8599999999999999,0,34896.412,0.0,0.0,0.0,0.0,0.0,1.8599999999999999,0.0,8.024000000000001,-8.024000000000001,W5_PV2,54,18,0.75
W5_PV2,5,2,21,21:00-22:00,0.2255,0.0,9.02,0.0,9.02,0.6074,0.3779,1.6301999999999999,0,28514.140900000006,0.0,0.0,0.0,0.0,0.0,1.6301999999999999,0.0,7.389799999999999,-7.389799999999999,W5_PV2,54,18,0.75
W5_PV2,5,2,22,22:00-23:00,0.1551,0.0,6.204,0.0,6.204,0.6074,0.3779,1.56,0,29144.302000000003,0.0,0.0,0.0,0.0,0.0,1.56,0.0,4.644,-4.644,W5_PV2,54,18,0.75
W5_PV2,5,2,23,23:00-24:00,0.4232,0.0,16.928,0.0,16.928,0.3424,0.3779,1.4802,1,19760.9969,20.0,20.0,1.5,41.5,3.0,42.980199999999996,26.052199999999996,0.0,26.052199999999996,W5_PV2,54,18,0.75
W5_PV2,5,2,0,0:00-1:00,0.2444,0.0,9.776,0.0,9.776,0.3424,0.3779,1.3698000000000001,1,19511.0201,20.0,20.0,1.5,41.5,3.0,42.8698,33.0938,0.0,33.0938,W5_PV2,45,15,0.625
W5_PV2,5,2,1,1:00-2:00,0.3375,0.0,13.5,0.0,13.5,0.3424,0.3779,1.0997999999999999,1,19652.8071,20.0,20.0,1.5,41.5,3.0,42.5998,29.099800000000002,0.0,29.099800000000002,W5_PV2,45,15,0.625
W5_PV2,5,2,2,2:00-3:00,0.3848,0.0,15.392,0.0,15.392,0.3424,0.3779,0.7998000000000001,1,19730.6231,20.0,20.0,1.5,41.5,3.0,42.2998,26.907799999999998,0.0,26.907799999999998,W5_PV2,45,15,0.625
W5_PV2,5,2,3,3:00-4:00,0.3328,0.0,13.312,0.0,13.312,0.3424,0.3779,0.99,1,19650.031000000003,20.0,20.0,1.5,41.5,3.0,42.49,29.178000000000004,0.0,29.178000000000004,W5_PV2,45,15,0.625
W5_PV2,5,2,4,4:00-5:00,0.3786,0.0,15.144,0.0,15.144,0.3424,0.3779,1.1802000000000001,1,19708.314899999998,20.0,20.0,1.5,41.5,3.0,42.6802,27.5362,0.0,27.5362,W5_PV2,45,15,0.625
W5_PV2,5,2,5,5:00-6:00,0.3579,0.0,14.315999999999999,0.0,14.315999999999999,0.3424,0.3779,1.6301999999999999,1,19662.945900000002,20.0,20.0,1.5,41.5,3.0,43.1302,28.814200000000003,0.0,28.814200000000003,W5_PV2,45,15,0.625
W5_PV2,5,2,6,6:00-7:00,0.4463,0.0,17.852,0.0,17.852,0.3424,0.3779,2.5002,1,19757.5889,20.0,20.0,1.5,41.5,3.0,44.0002,26.1482,0.0,26.1482,W5_PV2,45,15,0.625
W5_PV2,5,2,7,7:00-8:00,0.2407,0.05,9.628,3.2,12.828,0.6074,0.3779,3.3701999999999996,0,28039.5349,0.0,0.0,0.0,0.0,0.0,3.3701999999999996,0.0,9.457799999999999,-9.457799999999999,W5_PV2,45,15,0.625
W5_PV2,5,2,8,8:00-9:00,0.5581,0.17,22.324,10.88,33.204,0.6074,0.3779,4.0098,0,23510.0311,0.0,0.0,0.0,0.0,0.0,4.0098,0.0,29.194200000000002,-29.194200000000002,W5_PV2,45,15,0.625
W5_PV2,5,2,9,9:00-10:00,0.5232,0.28,20.928,17.92,38.848,0.6074,0.3779,4.199999999999999,1,22258.384000000002,20.0,20.0,1.5,41.5,3.0,45.7,6.852000000000004,0.0,6.852000000000004,W5_PV2,45,15,0.625
W5_PV2,5,2,10,10:00-11:00,0.3999,0.39,15.995999999999999,24.96,40.956,0.8024,0.3779,4.1202,1,22665.802899999995,20.0,20.0,1.5,41.5,3.0,45.6202,4.664199999999994,0.0,4.664199999999994,W5_PV2,45,15,0.625
W5_PV2,5,2,11,11:00-12:00,0.3582,0.49,14.328000000000001,31.36,45.688,0.8024,0.3779,3.9000000000000004,1,20685.850000000002,20.0,20.0,1.5,41.5,3.0,45.4,0.0,0.2880000000000038,-0.2880000000000038,W5_PV2,45,15,0.625
W5_PV2,5,2,12,12:00-13:00,0.3185,0.56,12.74,35.84,48.580000000000005,0.8024,0.3779,3.2598000000000003,1,20685.85,20.0,20.0,1.5,41.5,3.0,44.7598,0.0,3.820200000000007,-3.820200000000007,W5_PV2,45,15,0.625
W5_PV2,5,2,13,13:00-14:00,0.3203,0.58,12.812,37.12,49.931999999999995,0.8024,0.3779,2.6898,1,20685.85,20.0,20.0,1.5,41.5,3.0,44.1898,0.0,5.742199999999997,-5.742199999999997,W5_PV2,45,15,0.625
W5_PV2,5,2,14,14:00-15:00,0.2064,0.5,8.256,32.0,40.256,0.8024,0.3779,3.63,1,22754.863000000005,20.0,20.0,1.5,41.5,3.0,45.13,4.874000000000002,0.0,4.874000000000002,W5_PV2,45,15,0.625
W5_PV2,5,2,15,15:00-16:00,0.2139,0.4,8.556000000000001,25.6,34.156000000000006,0.6074,0.3779,3.8202000000000003,0,23248.0339,0.0,0.0,0.0,0.0,0.0,3.8202000000000003,0.0,30.335800000000006,-30.335800000000006,W5_PV2,45,15,0.625
W5_PV2,5,2,16,16:00-17:00,0.3916,0.3,15.664,19.2,34.864,0.6074,0.3779,3.75,1,23069.437,20.0,20.0,1.5,41.5,3.0,45.25,10.386000000000003,0.0,10.386000000000003,W5_PV2,45,15,0.625
W5_PV2,5,2,17,17:00-18:00,0.2093,0.15,8.372,9.6,17.972,0.6074,0.3779,3.1398,0,26806.1101,0.0,0.0,0.0,0.0,0.0,3.1398,0.0,14.8322,-14.8322,W5_PV2,45,15,0.625
W5_PV2,5,2,18,18:00-19:00,0.1968,0.05,7.872,3.2,11.072,0.8024,0.3779,2.61,0,34710.481,0.0,0.0,0.0,0.0,0.0,2.61,0.0,8.462,-8.462,W5_PV2,45,15,0.625
W5_PV2,5,2,19,19:00-20:00,0.2794,0.0,11.175999999999998,0.0,11.175999999999998,0.8024,0.3779,2.1198,0,34458.24309999999,0.0,0.0,0.0,0.0,0.0,2.1198,0.0,9.056199999999999,-9.056199999999999,W5_PV2,45,15,0.625
W5_PV2,5,2,20,20:00-21:00,0.2471,0.0,9.884,0.0,9.884,0.8024,0.3779,1.8599999999999999,0,34896.412,0.0,0.0,0.0,0.0,0.0,1.8599999999999999,0.0,8.024000000000001,-8.024000000000001,W5_PV2,45,15,0.625
W5_PV2,5,2,21,21:00-22:00,0.2255,0.0,9.02,0.0,9.02,0.6074,0.3779,1.6301999999999999,0,28514.140900000006,0.0,0.0,0.0,0.0,0.0,1.6301999999999999,0.0,7.389799999999999,-7.389799999999999,W5_PV2,45,15,0.625
W5_PV2,5,2,22,22:00-23:00,0.1551,0.0,6.204,0.0,6.204,0.6074,0.3779,1.56,0,29144.302000000003,0.0,0.0,0.0,0.0,0.0,1.56,0.0,4.644,-4.644,W5_PV2,45,15,0.625
W5_PV2,5,2,23,23:00-24:00,0.4232,0.0,16.928,0.0,16.928,0.3424,0.3779,1.4802,1,19760.9969,20.0,20.0,1.5,41.5,3.0,42.980199999999996,26.052199999999996,0.0,26.052199999999996,W5_PV2,45,15,0.625
W5_PV2,5,2,0,0:00-1:00,0.2444,0.0,9.776,0.0,9.776,0.3424,0.3779,1.3698000000000001,1,19511.0201,20.0,20.0,1.5,41.5,3.0,42.8698,33.0938,0.0,33.0938,W5_PV2,36,12,0.5
W5_PV2,5,2,1,1:00-2:00,0.3375,0.0,13.5,0.0,13.5,0.3424,0.3779,1.0997999999999999,1,19652.8071,20.0,20.0,1.5,41.5,3.0,42.5998,29.099800000000002,0.0,29.099800000000002,W5_PV2,36,12,0.5
W5_PV2,5,2,2,2:00-3:00,0.3848,0.0,15.392,0.0,15.392,0.3424,0.3779,0.7998000000000001,1,19730.6231,20.0,20.0,1.5,41.5,3.0,42.2998,26.907799999999998,0.0,26.907799999999998,W5_PV2,36,12,0.5
W5_PV2,5,2,3,3:00-4:00,0.3328,0.0,13.312,0.0,13.312,0.3424,0.3779,0.99,1,19650.031000000003,20.0,20.0,1.5,41.5,3.0,42.49,29.178000000000004,0.0,29.178000000000004,W5_PV2,36,12,0.5
W5_PV2,5,2,4,4:00-5:00,0.3786,0.0,15.144,0.0,15.144,0.3424,0.3779,1.1802000000000001,1,19708.314899999998,20.0,20.0,1.5,41.5,3.0,42.6802,27.5362,0.0,27.5362,W5_PV2,36,12,0.5
W5_PV2,5,2,5,5:00-6:00,0.3579,0.0,14.315999999999999,0.0,14.315999999999999,0.3424,0.3779,1.6301999999999999,1,19662.945900000002,20.0,20.0,1.5,41.5,3.0,43.1302,28.814200000000003,0.0,28.814200000000003,W5_PV2,36,12,0.5
W5_PV2,5,2,6,6:00-7:00,0.4463,0.0,17.852,0.0,17.852,0.3424,0.3779,2.5002,1,19757.5889,20.0,20.0,1.5,41.5,3.0,44.0002,26.1482,0.0,26.1482,W5_PV2,36,12,0.5
W5_PV2,5,2,7,7:00-8:00,0.2407,0.05,9.628,3.2,12.828,0.6074,0.3779,3.3701999999999996,0,28039.5349,0.0,0.0,0.0,0.0,0.0,3.3701999999999996,0.0,9.457799999999999,-9.457799999999999,W5_PV2,36,12,0.5
W5_PV2,5,2,8,8:00-9:00,0.5581,0.17,22.324,10.88,33.204,0.6074,0.3779,4.0098,0,23510.0311,0.0,0.0,0.0,0.0,0.0,4.0098,0.0,29.194200000000002,-29.194200000000002,W5_PV2,36,12,0.5
W5_PV2,5,2,9,9:00-10:00,0.5232,0.28,20.928,17.92,38.848,0.6074,0.3779,4.199999999999999,1,22258.384000000002,20.0,20.0,1.5,41.5,3.0,45.7,6.852000000000004,0.0,6.852000000000004,W5_PV2,36,12,0.5
